statuses_count,followers_count,friends_count,favourites_count,listed_count,verified_true,verified_false,protected_true,protected_false,isGenuine
33,0,0,0,0,0,1,0,1,0
321,5868,6198,0,7,0,1,0,1,0
257,4992,5250,0,1,0,1,0,1,0
137,0,0,0,0,0,1,0,1,0
124,2,0,0,0,0,1,0,1,0
62,0,0,0,0,0,1,0,1,0
309,5446,5989,0,9,0,1,0,1,0
131,544,685,0,0,0,1,0,1,0
161,480,671,0,0,0,1,0,1,0
63,0,0,0,0,0,1,0,1,0
48,0,0,0,0,0,1,0,1,0
116,18,28,0,0,0,1,0,1,0
137,0,0,0,0,0,1,0,1,0
100,0,0,0,0,0,1,0,1,0
72,0,0,0,0,0,1,0,1,0
231,4936,5228,0,5,0,1,0,1,0
123,0,0,0,0,0,1,0,1,0
270,5537,6062,0,11,0,1,0,1,0
128,222,294,0,0,0,1,0,1,0
140,296,345,0,1,0,1,0,1,0
130,0,0,0,0,0,1,0,1,0
82,1,0,0,0,0,1,0,1,0
287,4435,4825,0,14,0,1,0,1,0
54,0,0,0,0,0,1,0,1,0
149,232,341,0,0,0,1,0,1,0
144,534,653,0,1,0,1,0,1,0
139,281,334,0,0,0,1,0,1,0
104,0,0,0,0,0,1,0,1,0
135,0,0,0,0,0,1,0,1,0
330,5046,5546,0,10,0,1,0,1,0
48,0,0,0,0,0,1,0,1,0
141,231,283,0,0,0,1,0,1,0
20,0,0,0,0,0,1,0,1,0
43,0,0,0,0,0,1,0,1,0
31,0,0,0,0,0,1,0,1,0
86,21,33,0,0,0,1,0,1,0
67,1,0,0,0,0,1,0,1,0
120,266,339,0,0,0,1,0,1,0
116,0,0,0,0,0,1,0,1,0
57,0,0,0,0,0,1,0,1,0
47,1,0,0,0,0,1,0,1,0
63,0,0,0,0,0,1,0,1,0
131,235,296,0,0,0,1,0,1,0
121,0,0,0,0,0,1,0,1,0
136,281,340,0,0,0,1,0,1,0
47,0,0,0,0,0,1,0,1,0
71,0,0,0,0,0,1,0,1,0
147,282,357,0,1,0,1,0,1,0
78,0,0,0,0,0,1,0,1,0
40,1,0,0,0,0,1,0,1,0
68,0,0,0,0,0,1,0,1,0
131,254,331,0,1,0,1,0,1,0
282,4894,5379,0,5,0,1,0,1,0
134,0,0,0,0,0,1,0,1,0
117,1,0,0,0,0,1,0,1,0
258,4622,4905,0,9,0,1,0,1,0
275,3831,4216,0,1,0,1,0,1,0
131,1,0,0,0,0,1,0,1,0
233,3733,4106,0,3,0,1,0,1,0
390,5270,5253,0,6,0,1,0,1,0
117,2,7,0,0,0,1,0,1,0
98,1,0,0,0,0,1,0,1,0
96,22,36,0,1,0,1,0,1,0
110,1,0,0,0,0,1,0,1,0
110,222,287,0,1,0,1,0,1,0
116,290,366,0,1,0,1,0,1,0
66,0,0,0,0,0,1,0,1,0
291,4548,4685,0,2,0,1,0,1,0
294,4879,5251,0,4,0,1,0,1,0
115,1,0,0,0,0,1,0,1,0
108,0,0,0,0,0,1,0,1,0
125,0,0,0,0,0,1,0,1,0
365,6135,6660,0,6,0,1,0,1,0
55,2,0,0,0,0,1,0,1,0
120,248,361,0,0,0,1,0,1,0
304,4292,4717,0,6,0,1,0,1,0
79,0,0,0,0,0,1,0,1,0
138,0,0,0,0,0,1,0,1,0
110,0,0,0,0,0,1,0,1,0
135,297,338,0,0,0,1,0,1,0
41,0,0,0,0,0,1,0,1,0
148,0,0,0,0,0,1,0,1,0
42,0,0,0,0,0,1,0,1,0
95,19,40,0,0,0,1,0,1,0
93,0,0,0,0,0,1,0,1,0
57,0,0,0,0,0,1,0,1,0
120,0,0,0,0,0,1,0,1,0
252,4618,4798,0,7,0,1,0,1,0
310,4371,4649,0,2,0,1,0,1,0
50,0,0,0,0,0,1,0,1,0
58,0,0,0,0,0,1,0,1,0
118,0,0,0,0,0,1,0,1,0
93,34,41,0,0,0,1,0,1,0
295,4419,4861,0,4,0,1,0,1,0
111,206,277,0,0,0,1,0,1,0
149,1,0,0,0,0,1,0,1,0
296,4617,4852,0,3,0,1,0,1,0
128,297,332,0,0,0,1,0,1,0
81,0,0,0,0,0,1,0,1,0
145,296,362,0,0,0,1,0,1,0
109,1,0,0,0,0,1,0,1,0
153,241,341,0,1,0,1,0,1,0
150,0,0,0,0,0,1,0,1,0
302,5149,5484,0,6,0,1,0,1,0
259,4208,4605,0,2,0,1,0,1,0
121,0,0,0,0,0,1,0,1,0
309,4803,5272,0,5,0,1,0,1,0
65,0,0,0,0,0,1,0,1,0
299,4328,4751,0,8,0,1,0,1,0
138,314,394,0,0,0,1,0,1,0
144,303,361,0,0,0,1,0,1,0
49,1,0,0,0,0,1,0,1,0
287,5188,5705,0,6,0,1,0,1,0
106,27,35,0,0,0,1,0,1,0
66,2,0,0,0,0,1,0,1,0
30,0,0,0,0,0,1,0,1,0
110,15,27,0,0,0,1,0,1,0
139,386,523,0,0,0,1,0,1,0
88,1,0,0,0,0,1,0,1,0
105,0,0,0,0,0,1,0,1,0
129,250,328,0,0,0,1,0,1,0
158,462,664,0,0,0,1,0,1,0
248,4607,4932,0,5,0,1,0,1,0
55,1,0,0,0,0,1,0,1,0
124,0,0,0,1,0,1,0,1,0
50,0,0,0,0,0,1,0,1,0
44,0,0,0,0,0,1,0,1,0
31,0,0,0,0,0,1,0,1,0
127,0,0,0,0,0,1,0,1,0
116,0,0,0,0,0,1,0,1,0
131,0,0,0,0,0,1,0,1,0
54,0,0,0,0,0,1,0,1,0
117,0,0,0,0,0,1,0,1,0
112,0,0,0,0,0,1,0,1,0
338,4771,5028,0,8,0,1,0,1,0
190,1991,2102,0,0,0,1,0,1,0
362,5017,5405,0,7,0,1,0,1,0
143,0,0,0,0,0,1,0,1,0
334,6193,6432,1,7,0,1,0,1,0
56,2,0,0,0,0,1,0,1,0
118,0,0,0,0,0,1,0,1,0
124,191,288,0,0,0,1,0,1,0
75,4,0,0,0,0,1,0,1,0
46,1,0,0,0,0,1,0,1,0
125,222,314,0,0,0,1,0,1,0
41,0,0,0,0,0,1,0,1,0
128,287,357,0,0,0,1,0,1,0
258,4089,4166,0,2,0,1,0,1,0
56,0,0,0,0,0,1,0,1,0
42,0,0,0,0,0,1,0,1,0
257,4723,5195,0,5,0,1,0,1,0
41,0,0,0,0,0,1,0,1,0
276,4666,5132,0,7,0,1,0,1,0
121,31,38,0,0,0,1,0,1,0
126,267,348,0,0,0,1,0,1,0
119,2,0,0,0,0,1,0,1,0
112,0,0,0,0,0,1,0,1,0
34,0,0,0,0,0,1,0,1,0
156,0,0,0,0,0,1,0,1,0
27,0,0,0,0,0,1,0,1,0
31,0,0,0,0,0,1,0,1,0
126,456,574,0,0,0,1,0,1,0
38,0,0,0,0,0,1,0,1,0
132,0,0,0,0,0,1,0,1,0
69,0,0,0,0,0,1,0,1,0
257,5130,5623,0,9,0,1,0,1,0
117,0,0,0,0,0,1,0,1,0
66,0,0,0,0,0,1,0,1,0
131,1,0,0,0,0,1,0,1,0
62,0,0,0,0,0,1,0,1,0
144,0,0,0,0,0,1,0,1,0
350,4593,4793,0,6,0,1,0,1,0
75,0,0,0,0,0,1,0,1,0
218,2904,3119,0,1,0,1,0,1,0
57,0,0,0,0,0,1,0,1,0
84,0,0,0,0,0,1,0,1,0
145,1,22,0,0,0,1,0,1,0
283,3719,3838,0,1,0,1,0,1,0
120,1,0,0,0,0,1,0,1,0
306,105,0,0,1,0,1,0,1,0
124,0,0,0,0,0,1,0,1,0
57,0,0,0,0,0,1,0,1,0
111,0,0,0,0,0,1,0,1,0
33,0,0,0,0,0,1,0,1,0
146,2666,2930,0,1,0,1,0,1,0
316,4423,4359,0,4,0,1,0,1,0
64,0,0,0,0,0,1,0,1,0
284,1972,1765,0,2,0,1,0,1,0
271,4812,5232,0,4,0,1,0,1,0
133,301,352,0,0,0,1,0,1,0
113,0,0,0,0,0,1,0,1,0
53,1,0,0,0,0,1,0,1,0
218,4394,4352,0,5,0,1,0,1,0
241,4030,4435,0,2,0,1,0,1,0
121,1,0,0,0,0,1,0,1,0
303,6045,6564,0,6,0,1,0,1,0
16,0,0,0,0,0,1,0,1,0
284,5051,5557,0,6,0,1,0,1,0
116,1,0,0,0,0,1,0,1,0
43,0,0,0,0,0,1,0,1,0
98,17,31,0,0,0,1,0,1,0
253,3491,3705,0,3,0,1,0,1,0
112,3,0,0,0,0,1,0,1,0
68,0,0,0,0,0,1,0,1,0
115,0,0,0,0,0,1,0,1,0
219,3834,3850,0,4,0,1,0,1,0
42,0,0,0,0,0,1,0,1,0
246,3740,3805,0,3,0,1,0,1,0
126,389,590,0,1,0,1,0,1,0
37,0,0,0,0,0,1,0,1,0
66,0,0,0,0,0,1,0,1,0
237,4624,4740,0,6,0,1,0,1,0
237,4785,5059,0,7,0,1,0,1,0
329,5205,5559,0,8,0,1,0,1,0
85,0,0,0,0,0,1,0,1,0
204,2705,2972,0,3,0,1,0,1,0
41,0,0,0,0,0,1,0,1,0
56,0,0,0,0,0,1,0,1,0
129,15,30,0,0,0,1,0,1,0
103,0,0,0,0,0,1,0,1,0
53,0,0,0,0,0,1,0,1,0
140,233,351,0,0,0,1,0,1,0
132,226,316,0,2,0,1,0,1,0
12,0,0,0,0,0,1,0,1,0
289,4551,4890,0,6,0,1,0,1,0
117,0,0,0,0,0,1,0,1,0
75,0,0,0,0,0,1,0,1,0
53,0,0,0,0,0,1,0,1,0
62,0,0,0,0,0,1,0,1,0
320,5585,6080,0,6,0,1,0,1,0
114,1,0,0,0,0,1,0,1,0
260,4472,4753,0,4,0,1,0,1,0
133,23,33,0,0,0,1,0,1,0
126,1,0,0,0,0,1,0,1,0
132,234,329,0,0,0,1,0,1,0
40,1,0,0,0,0,1,0,1,0
22,0,0,0,0,0,1,0,1,0
284,4670,5107,0,7,0,1,0,1,0
41,0,0,0,0,0,1,0,1,0
121,2,0,0,0,0,1,0,1,0
43,0,0,0,0,0,1,0,1,0
31,0,0,0,0,0,1,0,1,0
127,0,0,0,0,0,1,0,1,0
48,0,0,0,0,0,1,0,1,0
24,0,0,0,0,0,1,0,1,0
21,0,0,0,0,0,1,0,1,0
94,0,0,0,0,0,1,0,1,0
284,4008,4394,0,4,0,1,0,1,0
142,266,340,0,0,0,1,0,1,0
308,5318,5849,0,10,0,1,0,1,0
126,177,277,0,0,0,1,0,1,0
124,0,0,0,0,0,1,0,1,0
77,0,0,0,0,0,1,0,1,0
312,4372,4571,0,8,0,1,0,1,0
76,0,0,0,0,0,1,0,1,0
138,17,30,0,1,0,1,0,1,0
144,19,41,0,0,0,1,0,1,0
71,0,0,0,0,0,1,0,1,0
70,0,0,0,0,0,1,0,1,0
250,4780,5240,0,4,0,1,0,1,0
129,5,0,0,0,0,1,0,1,0
254,3633,3964,0,3,0,1,0,1,0
43,0,0,0,0,0,1,0,1,0
142,0,0,0,0,0,1,0,1,0
134,245,318,0,0,0,1,0,1,0
122,263,348,0,0,0,1,0,1,0
32,1,0,0,0,0,1,0,1,0
149,234,331,0,0,0,1,0,1,0
35,0,0,0,0,0,1,0,1,0
131,20,40,0,0,0,1,0,1,0
48,0,0,0,0,0,1,0,1,0
46,0,0,0,0,0,1,0,1,0
131,528,664,0,1,0,1,0,1,0
126,0,0,0,0,0,1,0,1,0
131,0,0,0,0,0,1,0,1,0
38,0,0,0,0,0,1,0,1,0
116,4,0,0,0,0,1,0,1,0
141,13,22,0,0,0,1,0,1,0
349,5962,5977,0,5,0,1,0,1,0
86,0,0,0,0,0,1,0,1,0
130,253,333,0,0,0,1,0,1,0
123,1,0,0,0,0,1,0,1,0
32,0,0,0,0,0,1,0,1,0
101,210,333,0,0,0,1,0,1,0
39,0,0,0,0,0,1,0,1,0
123,7,19,0,0,0,1,0,1,0
124,0,0,0,0,0,1,0,1,0
44,1,0,0,0,0,1,0,1,0
126,0,0,0,0,0,1,0,1,0
235,3705,3808,0,5,0,1,0,1,0
128,0,0,0,0,0,1,0,1,0
58,0,0,0,0,0,1,0,1,0
226,3774,4048,0,0,0,1,0,1,0
244,3872,4259,0,2,0,1,0,1,0
272,4956,5447,0,8,0,1,0,1,0
99,0,0,0,0,0,1,0,1,0
39,0,0,0,0,0,1,0,1,0
127,261,345,0,0,0,1,0,1,0
119,0,0,0,0,0,1,0,1,0
24,0,0,0,0,0,1,0,1,0
37,0,0,0,0,0,1,0,1,0
105,0,0,0,1,0,1,0,1,0
75,0,0,0,0,0,1,0,1,0
304,4641,5104,0,4,0,1,0,1,0
112,20,24,0,0,0,1,0,1,0
363,4616,5066,0,9,0,1,0,1,0
15,0,0,0,0,0,1,0,1,0
326,106,0,0,0,0,1,0,1,0
241,4648,4559,0,3,0,1,0,1,0
308,5513,6055,0,6,0,1,0,1,0
116,1,0,0,0,0,1,0,1,0
335,4888,5285,0,6,0,1,0,1,0
21,0,0,0,0,0,1,0,1,0
327,5217,5724,0,3,0,1,0,1,0
33,0,0,0,0,0,1,0,1,0
103,0,0,0,0,0,1,0,1,0
64,1,0,0,0,0,1,0,1,0
142,198,341,0,0,0,1,0,1,0
333,4740,4905,0,3,0,1,0,1,0
123,308,398,0,0,0,1,0,1,0
233,4318,4747,0,6,0,1,0,1,0
350,5043,4668,0,6,0,1,0,1,0
99,22,29,0,0,0,1,0,1,0
106,23,40,0,0,0,1,0,1,0
207,3648,3799,0,8,0,1,0,1,0
107,0,0,0,0,0,1,0,1,0
233,4026,4208,0,3,0,1,0,1,0
126,215,352,0,0,0,1,0,1,0
101,0,0,0,0,0,1,0,1,0
35,0,0,0,0,0,1,0,1,0
77,0,0,0,0,0,1,0,1,0
131,1,0,0,0,0,1,0,1,0
56,0,0,0,0,0,1,0,1,0
160,601,692,0,0,0,1,0,1,0
366,4778,4797,0,5,0,1,0,1,0
144,254,337,0,0,0,1,0,1,0
249,4527,4979,0,3,0,1,0,1,0
114,21,43,0,0,0,1,0,1,0
121,282,371,0,0,0,1,0,1,0
30,1,0,0,0,0,1,0,1,0
339,6236,5868,0,8,0,1,0,1,0
101,15,36,0,0,0,1,0,1,0
82,1,0,0,0,0,1,0,1,0
24,0,0,0,0,0,1,0,1,0
107,19,34,0,0,0,1,0,1,0
114,305,353,0,0,0,1,0,1,0
66,4,0,0,0,0,1,0,1,0
323,4190,4341,0,2,0,1,0,1,0
121,19,36,0,0,0,1,0,1,0
121,254,320,0,0,0,1,0,1,0
136,290,348,0,0,0,1,0,1,0
109,11,31,0,0,0,1,0,1,0
118,15,36,0,0,0,1,0,1,0
222,3931,3954,0,8,0,1,0,1,0
70,1,0,0,0,0,1,0,1,0
118,237,338,0,0,0,1,0,1,0
127,335,408,0,1,0,1,0,1,0
283,4025,4423,0,4,0,1,0,1,0
69,0,0,0,0,0,1,0,1,0
273,5176,5692,0,7,0,1,0,1,0
45,0,0,0,0,0,1,0,1,0
113,0,0,0,0,0,1,0,1,0
43,0,0,0,0,0,1,0,1,0
261,3631,3937,0,2,0,1,0,1,0
107,16,27,0,0,0,1,0,1,0
123,283,372,0,0,0,1,0,1,0
145,280,381,0,0,0,1,0,1,0
134,1,8,0,0,0,1,0,1,0
52,0,0,0,0,0,1,0,1,0
31,0,0,0,0,0,1,0,1,0
63,2,0,0,0,0,1,0,1,0
88,1,0,0,0,0,1,0,1,0
44,0,0,0,0,0,1,0,1,0
57,0,0,0,0,0,1,0,1,0
112,1,0,0,0,0,1,0,1,0
129,3,0,0,0,0,1,0,1,0
338,4864,5350,0,9,0,1,0,1,0
46,0,0,0,0,0,1,0,1,0
101,0,0,0,0,0,1,0,1,0
145,228,381,0,0,0,1,0,1,0
65,2,0,0,0,0,1,0,1,0
56,29,128,0,0,0,1,0,1,0
260,4208,4628,0,1,0,1,0,1,0
136,292,341,0,0,0,1,0,1,0
37,0,0,0,0,0,1,0,1,0
113,70,215,0,0,0,1,0,1,0
110,0,0,0,0,0,1,0,1,0
26,0,0,0,0,0,1,0,1,0
120,0,0,0,0,0,1,0,1,0
45,0,0,0,0,0,1,0,1,0
252,3997,4393,0,3,0,1,0,1,0
54,39,127,0,0,0,1,0,1,0
115,0,0,0,0,0,1,0,1,0
418,5070,5428,0,8,0,1,0,1,0
105,64,245,0,0,0,1,0,1,0
50,0,0,0,0,0,1,0,1,0
233,3568,3583,0,1,0,1,0,1,0
46,0,0,0,0,0,1,0,1,0
260,4303,4726,0,9,0,1,0,1,0
118,0,0,0,0,0,1,0,1,0
260,5192,5196,0,6,0,1,0,1,0
36,0,0,0,0,0,1,0,1,0
31,0,0,0,0,0,1,0,1,0
143,438,666,0,0,0,1,0,1,0
59,0,0,0,0,0,1,0,1,0
109,25,36,0,0,0,1,0,1,0
272,3773,3905,0,2,0,1,0,1,0
327,5039,5321,0,10,0,1,0,1,0
352,5217,4891,0,8,0,1,0,1,0
105,68,281,0,0,0,1,0,1,0
112,1,0,0,0,0,1,0,1,0
361,4548,4855,0,4,0,1,0,1,0
62,0,0,0,0,0,1,0,1,0
232,3901,4291,0,6,0,1,0,1,0
333,5220,5277,0,8,0,1,0,1,0
370,6077,6260,0,8,0,1,0,1,0
273,4746,5124,0,5,0,1,0,1,0
335,5919,5579,0,3,0,1,0,1,0
201,4161,4443,0,4,0,1,0,1,0
154,20,40,0,0,0,1,0,1,0
283,4497,4666,0,4,0,1,0,1,0
110,19,27,0,0,0,1,0,1,0
114,1,0,0,0,0,1,0,1,0
25,0,0,0,0,0,1,0,1,0
102,34,100,0,0,0,1,0,1,0
124,188,256,0,0,0,1,0,1,0
239,699,781,0,1,0,1,0,1,0
45,0,0,0,0,0,1,0,1,0
230,4844,5060,0,6,0,1,0,1,0
124,370,480,0,0,0,1,0,1,0
268,5411,5577,0,9,0,1,0,1,0
112,0,0,0,0,0,1,0,1,0
129,0,0,0,0,0,1,0,1,0
136,47,190,0,0,0,1,0,1,0
230,4222,4611,0,3,0,1,0,1,0
97,189,264,0,0,0,1,0,1,0
120,69,190,0,0,0,1,0,1,0
122,268,335,0,0,0,1,0,1,0
129,1,0,0,0,0,1,0,1,0
61,45,195,0,0,0,1,0,1,0
394,5718,5521,0,4,0,1,0,1,0
41,0,0,0,0,0,1,0,1,0
134,0,0,0,0,0,1,0,1,0
70,32,137,0,0,0,1,0,1,0
134,467,669,0,0,0,1,0,1,0
32,0,0,0,0,0,1,0,1,0
114,0,0,0,0,0,1,0,1,0
143,0,0,0,0,0,1,0,1,0
85,47,133,0,0,0,1,0,1,0
133,0,0,0,0,0,1,0,1,0
153,256,330,0,0,0,1,0,1,0
71,0,0,0,0,0,1,0,1,0
251,4584,5040,0,9,0,1,0,1,0
75,0,0,0,0,0,1,0,1,0
45,0,0,0,0,0,1,0,1,0
110,25,33,0,0,0,1,0,1,0
240,4539,4991,0,6,0,1,0,1,0
146,261,375,0,0,0,1,0,1,0
45,0,0,0,0,0,1,0,1,0
116,1,0,0,0,0,1,0,1,0
145,1,0,0,0,0,1,0,1,0
122,0,0,0,0,0,1,0,1,0
114,287,451,0,1,0,1,0,1,0
101,179,261,0,0,0,1,0,1,0
38,0,0,0,0,0,1,0,1,0
100,0,0,0,0,0,1,0,1,0
122,3,0,0,0,0,1,0,1,0
55,0,0,0,0,0,1,0,1,0
91,69,202,0,0,0,1,0,1,0
34,1,0,0,0,0,1,0,1,0
289,126,0,0,0,0,1,0,1,0
52,0,0,0,0,0,1,0,1,0
44,0,0,0,0,0,1,0,1,0
103,5,13,0,0,0,1,0,1,0
25,1,0,0,0,0,1,0,1,0
65,0,0,0,0,0,1,0,1,0
46,0,0,0,0,0,1,0,1,0
126,1,0,0,0,0,1,0,1,0
113,1,0,0,0,0,1,0,1,0
118,2,0,0,0,0,1,0,1,0
57,0,0,0,0,0,1,0,1,0
14,53,138,0,0,0,1,0,1,0
102,40,223,0,0,0,1,0,1,0
130,0,0,0,0,0,1,0,1,0
169,271,353,0,1,0,1,0,1,0
103,0,0,0,0,0,1,0,1,0
58,0,0,0,0,0,1,0,1,0
47,0,0,0,0,0,1,0,1,0
294,5531,5639,0,5,0,1,0,1,0
230,3889,3992,0,3,0,1,0,1,0
107,0,0,0,0,0,1,0,1,0
128,0,0,0,0,0,1,0,1,0
33,0,0,0,0,0,1,0,1,0
134,253,365,0,1,0,1,0,1,0
50,54,156,0,0,0,1,0,1,0
87,33,129,0,0,0,1,0,1,0
54,0,0,0,0,0,1,0,1,0
64,0,0,0,0,0,1,0,1,0
326,4813,5125,0,8,0,1,0,1,0
156,492,646,0,1,0,1,0,1,0
361,4858,4967,0,2,0,1,0,1,0
222,4253,4550,0,5,0,1,0,1,0
40,0,0,0,0,0,1,0,1,0
106,2,0,0,0,0,1,0,1,0
33,0,0,0,0,0,1,0,1,0
341,4774,5244,0,6,0,1,0,1,0
368,5615,5581,0,6,0,1,0,1,0
341,4553,4645,0,4,0,1,0,1,0
69,51,179,0,0,0,1,0,1,0
32,1,0,0,0,0,1,0,1,0
61,0,0,0,0,0,1,0,1,0
67,0,0,0,0,0,1,0,1,0
37,0,0,0,0,0,1,0,1,0
114,247,299,0,0,0,1,0,1,0
85,0,0,0,0,0,1,0,1,0
126,379,483,0,0,0,1,0,1,0
43,79,301,0,0,0,1,0,1,0
164,0,0,0,0,0,1,0,1,0
350,5737,6029,0,5,0,1,0,1,0
110,0,0,0,0,0,1,0,1,0
57,0,0,0,0,0,1,0,1,0
124,2,0,0,0,0,1,0,1,0
139,0,0,0,0,0,1,0,1,0
138,11,31,0,0,0,1,0,1,0
54,1,0,0,0,0,1,0,1,0
124,284,335,0,1,0,1,0,1,0
127,228,305,0,0,0,1,0,1,0
119,29,41,0,0,0,1,0,1,0
237,3047,2914,0,2,0,1,0,1,0
65,20,114,0,0,0,1,0,1,0
80,0,0,0,0,0,1,0,1,0
46,0,0,0,0,0,1,0,1,0
58,44,210,0,0,0,1,0,1,0
62,0,0,0,0,0,1,0,1,0
114,36,138,0,0,0,1,0,1,0
27,46,154,0,0,0,1,0,1,0
72,0,0,0,0,0,1,0,1,0
42,52,170,0,0,0,1,0,1,0
117,32,41,0,0,0,1,0,1,0
139,243,292,0,0,0,1,0,1,0
72,0,0,0,0,0,1,0,1,0
73,0,0,0,0,0,1,0,1,0
141,276,327,0,0,0,1,0,1,0
134,210,313,0,0,0,1,0,1,0
133,27,29,0,0,0,1,0,1,0
72,37,130,0,1,0,1,0,1,0
48,0,0,0,0,0,1,0,1,0
112,0,0,0,0,0,1,0,1,0
335,5270,5490,0,7,0,1,0,1,0
42,1,0,0,0,0,1,0,1,0
115,1,0,0,0,0,1,0,1,0
78,0,0,0,0,0,1,0,1,0
128,0,0,0,0,0,1,0,1,0
58,37,125,0,0,0,1,0,1,0
73,1,0,0,0,0,1,0,1,0
69,0,0,0,0,0,1,0,1,0
55,0,0,0,0,0,1,0,1,0
166,342,538,0,0,0,1,0,1,0
43,0,0,0,0,0,1,0,1,0
286,4598,4985,0,6,0,1,0,1,0
76,0,0,0,0,0,1,0,1,0
248,1051,22,0,0,0,1,0,1,0
56,0,0,0,0,0,1,0,1,0
77,0,0,0,0,0,1,0,1,0
282,3823,4206,0,5,0,1,0,1,0
107,203,288,0,0,0,1,0,1,0
138,13,27,0,0,0,1,0,1,0
85,0,0,0,0,0,1,0,1,0
77,0,0,0,0,0,1,0,1,0
77,0,0,0,0,0,1,0,1,0
70,0,0,0,0,0,1,0,1,0
218,3254,3520,0,4,0,1,0,1,0
128,0,0,0,0,0,1,0,1,0
101,0,0,0,0,0,1,0,1,0
291,4487,4934,0,7,0,1,0,1,0
49,0,0,0,0,0,1,0,1,0
123,239,343,0,0,0,1,0,1,0
73,0,0,0,0,0,1,0,1,0
44,0,0,0,0,0,1,0,1,0
49,0,0,0,0,0,1,0,1,0
140,237,324,0,0,0,1,0,1,0
55,0,0,0,0,0,1,0,1,0
133,250,297,0,1,0,1,0,1,0
222,4516,4618,0,6,0,1,0,1,0
122,0,0,0,0,0,1,0,1,0
125,0,0,0,0,0,1,0,1,0
117,0,0,0,0,0,1,0,1,0
29,1,0,0,0,0,1,0,1,0
74,42,88,0,0,0,1,0,1,0
360,5949,6540,0,6,0,1,0,1,0
172,499,716,0,0,0,1,0,1,0
32,0,0,0,0,0,1,0,1,0
69,0,0,0,0,0,1,0,1,0
51,0,0,0,0,0,1,0,1,0
32,2,0,0,0,0,1,0,1,0
123,0,0,0,0,0,1,0,1,0
27,0,0,0,0,0,1,0,1,0
32,0,0,0,0,0,1,0,1,0
35,0,0,0,0,0,1,0,1,0
115,0,0,0,0,0,1,0,1,0
82,0,0,0,0,0,1,0,1,0
6440,1487,2001,938,7,0,1,0,1,0
136,1,0,0,0,0,1,0,1,0
264,5066,5569,0,5,0,1,0,1,0
420,4871,5113,0,4,0,1,0,1,0
5736,2874,3176,0,6,0,1,0,1,0
2976,3550,3910,0,13,0,1,0,1,0
151,2590,2844,0,3,0,1,0,1,0
72,1,0,0,0,0,1,0,1,0
66,0,0,0,0,0,1,0,1,0
216,4289,4559,0,4,0,1,0,1,0
50,0,0,0,0,0,1,0,1,0
137,217,335,0,0,0,1,0,1,0
130,0,0,0,0,0,1,0,1,0
296,5108,5553,0,2,0,1,0,1,0
135,0,0,0,0,0,1,0,1,0
81,0,0,0,0,0,1,0,1,0
267,4534,4943,0,5,0,1,0,1,0
125,2425,2613,0,4,0,1,0,1,0
38,0,0,0,0,0,1,0,1,0
122,238,330,0,0,0,1,0,1,0
214,3320,3650,0,2,0,1,0,1,0
120,0,0,0,0,0,1,0,1,0
46,0,0,0,0,0,1,0,1,0
151,237,323,0,2,0,1,0,1,0
108,0,0,0,0,0,1,0,1,0
112,0,0,0,0,0,1,0,1,0
141,251,317,0,0,0,1,0,1,0
318,3943,4338,0,5,0,1,0,1,0
386,5506,5518,0,6,0,1,0,1,0
71,0,0,0,0,0,1,0,1,0
210,4061,4434,0,3,0,1,0,1,0
129,0,0,0,0,0,1,0,1,0
330,4189,4447,0,5,0,1,0,1,0
136,312,335,0,1,0,1,0,1,0
52,1,0,0,0,0,1,0,1,0
231,2863,3153,0,5,0,1,0,1,0
88,0,0,0,0,0,1,0,1,0
10,0,0,0,0,0,1,0,1,0
139,1,0,0,0,0,1,0,1,0
49,0,0,0,0,0,1,0,1,0
35,0,0,0,0,0,1,0,1,0
74,1,0,0,0,0,1,0,1,0
262,4415,4627,0,6,0,1,0,1,0
117,2,0,0,0,0,1,0,1,0
355,5911,6247,0,10,0,1,0,1,0
312,5715,6138,1,7,0,1,0,1,0
45,1,0,0,0,0,1,0,1,0
90,0,0,0,0,0,1,0,1,0
258,4466,4759,0,3,0,1,0,1,0
133,0,0,0,0,0,1,0,1,0
44,0,0,0,0,0,1,0,1,0
66,0,0,0,0,0,1,0,1,0
39,0,0,0,0,0,1,0,1,0
47,0,0,0,0,0,1,0,1,0
59,1,0,0,0,0,1,0,1,0
41,0,0,0,0,0,1,0,1,0
339,5488,5532,0,3,0,1,0,1,0
124,2157,2368,0,2,0,1,0,1,0
86,0,0,0,0,0,1,0,1,0
85,0,0,0,0,0,1,0,1,0
257,4461,4683,0,6,0,1,0,1,0
66,0,0,0,0,0,1,0,1,0
63,0,0,0,0,0,1,0,1,0
123,0,0,0,0,0,1,0,1,0
268,4940,5430,0,5,0,1,0,1,0
133,0,0,0,0,0,1,0,1,0
142,492,680,0,1,0,1,0,1,0
24,0,0,0,0,0,1,0,1,0
118,268,362,0,0,0,1,0,1,0
39,0,0,0,0,0,1,0,1,0
221,4264,4467,0,6,0,1,0,1,0
305,5665,6032,0,3,0,1,0,1,0
127,262,344,0,0,0,1,0,1,0
51,0,0,0,0,0,1,0,1,0
217,3792,4168,0,2,0,1,0,1,0
204,3577,3939,0,4,0,1,0,1,0
84,0,0,0,0,0,1,0,1,0
212,2639,2661,0,2,0,1,0,1,0
139,1,0,0,0,0,1,0,1,0
118,285,346,0,0,0,1,0,1,0
